div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,1.1705608257416300,,3.983776880819100,0.75,1.791427584648780,5.775204465467890,1.5607477676555100,15.0,0.0,0.25,1.0
1.0098307934197000,0.7949838488963290,0.45602800205138700,3.1983243536988500,0.5000000000000000,2.6336549538255700,5.831979307524420,1.5899676977926600,15.0,1.0,1.0833333333333300,1.5833333333333300
0.8624824052034200,0.6078931989781990,0.46961891654577800,2.2911717365332200,0.41666666666666700,2.7388078037170100,5.029979540250230,1.458943677547680,15.0,2.0,1.6666666666666700,2.0833333333333300
1.426485953841600,1.0373697036568800,0.5055260753225660,4.632409346342100,0.833333333333333,2.5427858159355000,7.175195162277610,1.2448436443882600,15.0,3.0,2.166666666666670,3.0
0.7296014175480950,0.4901558965741010,0.44690340948284100,2.028413379855330,0.33333333333333300,3.206619181726650,5.235032561581980,1.4704676897223100,15.0,4.0,3.0833333333333300,3.4166666666666700
0.8879819511409760,0.6094640165060870,0.4827444385971710,2.121431573341310,0.4166666666666670,2.5271828549788000,4.648614428320110,1.462713639614610,15.0,5.0,3.5000000000000000,3.916666666666670
1.0413571182893600,0.7097570177175770,0.5121016011914100,2.460304833049540,0.5833333333333340,2.3805628920642200,4.8408677251137600,1.2167263160872700,15.0,6.0,4.0,4.583333333333330
0.9068434777689650,0.6292248668359890,0.48335191798885300,2.0500666235976200,0.5,2.3398426996640700,4.389909323261700,1.2584497336719800,15.0,7.0,4.666666666666670,5.166666666666670
1.2174214355894900,0.90776142744314,0.4911398411686190,3.188310342661560,0.5833333333333340,2.156059367771390,5.344369710432950,1.5561624470453800,15.0,8.0,5.25,5.833333333333330
1.1202000844088400,0.8770934171876810,0.4659923314804150,3.4963280990811,0.666666666666667,2.490435301657960,5.986763400739060,1.3156401257815200,15.0,9.0,5.916666666666670,6.583333333333330
0.9491655358786940,0.6632657308243470,0.48897799305272300,2.755033938866570,0.5,2.927395552574880,5.682429491441440,1.3265314616486900,15.0,10.0,6.666666666666670,7.166666666666670
0.908928888626588,0.5909713283085720,0.5033549224344900,2.30464546645085,0.4166666666666660,2.8602788559039700,5.1649243223548200,1.4183311879405700,15.0,11.0,7.25,7.666666666666670
1.068627522095730,0.7087448864182350,0.5260443517277230,2.802401013534120,0.583333333333333,2.71697926687589,5.519380280410010,1.2149912338598300,15.0,12.0,7.750000000000000,8.333333333333330
0.8867519140910240,0.5677879205830480,0.5025913083647010,2.1203284717562300,0.41666666666666800,2.7739925564936000,4.894321028249830,1.3626910093993100,15.0,13.0,8.416666666666670,8.833333333333330
0.9219293298463380,0.6972353175284430,0.4590840250113390,2.2653135082806400,0.5000000000000020,2.2469045973465600,4.5122181056272,1.3944706350568800,15.0,14.0,8.916666666666670,9.416666666666670
1.0170783420469000,0.6515877127223350,0.5301191077247090,2.197266273810950,0.5833333333333340,2.392013036014370,4.58927930982532,1.1170075075240000,15.0,15.0,9.5,10.083333333333300
0.9930247253711710,0.7409404750514850,0.47334054056287000,2.3849758769841700,0.6666666666666680,2.172291949306710,4.557267826290890,1.111410712577230,15.0,16.0,10.166666666666700,10.833333333333300
1.0942467506528100,0.8181043456959220,0.48285536665818600,2.7862742835501800,0.5833333333333360,2.2005012272232400,4.986775510773420,1.4024645926215800,15.0,17.0,10.916666666666700,11.500000000000000
0.934150362889637,0.7483859242146410,0.4419741910845960,2.4543720805435900,0.5,2.2040260724945600,4.658398153038150,1.4967718484292800,15.0,18.0,11.583333333333300,12.083333333333300
0.934903788950092,0.6936587367978540,0.46721282769576900,2.17869071009977,0.5,2.1764633736137000,4.3551540837134700,1.3873174735957100,15.0,19.0,12.166666666666700,12.666666666666700
1.1746658125768100,0.8262940338748840,0.514113952020246,2.87680513300746,0.5833333333333320,2.239045477635050,5.115850610642510,1.416504058071230,15.0,20.0,12.750000000000000,13.333333333333300
1.0367204959687200,0.8216530074188460,0.45585037611246100,2.9716447573706500,0.5833333333333340,2.3320624249965500,5.303707182367200,1.4085480127180200,15.0,21.0,13.416666666666700,14.000000000000000
1.0745858874498900,0.7480283414142160,0.5086002293613700,3.0018221999209100,0.5833333333333360,2.6974666894175000,5.699288889338410,1.2823342995672200,15.0,22.0,14.083333333333300,14.666666666666700
1.1884632077145900,0.9953965328587410,0.43922850779794200,4.270105000741730,0.7500000000000020,2.503290154373500,6.773395155115240,1.3271953771449900,15.0,23.0,14.75,15.500000000000000
0.9798655490792790,0.6189643857642770,0.5276593904353340,3.0629710040721700,0.4166666666666660,3.5740455587257500,6.637016562797920,1.4855145258342700,15.0,24.0,15.583333333333300,16.0
0.8703420165559770,0.6026609582517960,0.47638449873997400,2.6147025707835700,0.4166666666666640,3.1617718083973900,5.77647437918096,1.446386299804320,15.0,25.0,16.083333333333300,16.5
0.9733385459015870,0.6538586155913430,0.5061703872833190,2.698584899027570,0.41666666666666800,2.9238802736422000,5.6224651726697700,1.5692606774192200,15.0,26.0,16.583333333333300,17.0
1.1474864234297500,0.8067625086397810,0.5121239070875560,3.5723036201537900,0.5,2.8793988316913500,6.451702451845140,1.6135250172795600,15.0,27.0,17.083333333333300,17.583333333333300
0.8247933703392400,0.5018887693576410,0.49931847838899800,2.099867158409400,0.3333333333333360,3.221454251273890,5.321321409683290,1.5056663080729100,15.0,28.0,17.666666666666700,18.000000000000000
0.7392895103952480,0.3777233708765680,0.5067238765405540,1.2375564865875500,0.5000000000000040,2.6964406130329600,3.9339970996205100,0.7554467417531300,15.0,29.0,18.083333333333300,18.583333333333300
1.0153126608282800,0.7307788940209880,0.4889073436560990,2.070876990980170,0.6666666666666640,1.9233600719262600,3.994237062906430,1.096168341031490,15.0,30.0,18.666666666666700,19.333333333333300
1.3373284162496100,0.9573986989305140,0.5133872761839950,3.2910162393034500,0.75,2.050590486158690,5.341606725462140,1.2765315985740200,15.0,31.0,19.416666666666700,20.166666666666700
0.8277686754853610,0.5657496399457460,0.4701181743905810,1.9104283220127800,0.41666666666666800,2.5111864020867100,4.421614724099490,1.3577991358697900,15.0,32.0,20.25,20.666666666666700
0.9854575954556160,0.6360621344647100,0.5216745691622840,2.0506698578460200,0.5,2.3066439561962100,4.357313814042230,1.2721242689294200,15.0,33.0,20.75,21.25
1.0503574715577700,0.7758900167961600,0.4834731677637780,2.4700928078852600,0.6666666666666640,2.1066443126158700,4.576737120501130,1.1638350251942400,15.0,34.0,21.333333333333300,22.0
0.5848642064254950,0.31264326340674500,0.4278344968140970,0.7186837010000000,0.08333333333333220,1.958086023,2.676769724,3.751719160881000,15.0,35.0,22.083333333333300,22.166666666666700
1.4950927513881700,0.4422876401898780,0.9606939469914040,1.4304625401510500,0.3333333333333360,2.5715564713366500,4.002019011487700,1.3268629205696200,15.0,36.0,22.25,22.583333333333300
1.0563830883984600,0.7943186944081910,0.4773679022649650,2.317229782846350,0.6666666666666680,1.9104354203383900,4.227665203184740,1.1914780416122800,15.0,37.0,22.666666666666700,23.333333333333300
0.9751771229362030,0.74013011897439,0.46521003885910200,2.1559700961223500,0.6666666666666640,1.9667522934568500,4.122722389579190,1.1101951784615900,15.0,38.0,23.416666666666700,24.083333333333300
1.0574470237112000,0.8456008919775620,0.4539612862855570,2.4880041614764300,0.6666666666666680,1.8715563589716300,4.35956052044806,1.2684013379663400,15.0,39.0,24.166666666666700,24.833333333333300
1.0127441979267500,0.7483361272149430,0.47918312240459900,2.3260918000941800,0.5833333333333360,2.08902782250012,4.415119622594310,1.2828619323684700,15.0,40.0,24.916666666666700,25.500000000000000
1.1257759178237500,0.8700079916944590,0.4716417956457580,2.888080398636570,0.6666666666666680,2.0823549467912000,4.9704353454277700,1.305011987541690,15.0,41.0,25.583333333333300,26.25
1.0324090154929300,0.7575330808062090,0.48401559126642300,2.7257540589755900,0.6666666666666640,2.4057682025687500,5.131522261544340,1.1362996212093200,15.0,42.0,26.333333333333300,27.0
0.9780050851483680,0.7016802844355160,0.48484758563407200,2.5306486872051500,0.5833333333333360,2.4880061791372700,5.018654866342420,1.202880487603740,15.0,43.0,27.083333333333300,27.66666666666670
1.007815747801530,0.788071319871571,0.4582749457250160,2.7579556205950100,0.5833333333333360,2.2999237864856600,5.057879407080670,1.3509794054941200,15.0,44.0,27.75,28.333333333333300
1.0559069763772800,0.7765621666356980,0.4857009975544130,2.8840330780824700,0.5000000000000040,2.4566170735290000,5.340650151611480,1.5531243332713800,15.0,45.0,28.416666666666700,28.91666666666670
0.9508617157237540,0.6390574014761560,0.5018550039225520,2.3979877634556600,0.4166666666666640,2.6802320027859600,5.078219766241610,1.5337377635427800,15.0,46.0,29.0,29.416666666666700
1.0374138068230600,0.7486839954433230,0.4906849025481800,2.7764095284643300,0.5833333333333360,2.4918057711165100,5.26821529958084,1.283458277902830,15.0,47.0,29.5,30.083333333333300
1.0035383506638200,0.7315934188003940,0.482844166819735,2.743129065730140,0.5833333333333290,2.5437270269530900,5.2868560926832400,1.2541601465149700,15.0,48.0,30.16666666666670,30.75
0.7517199555679220,0.5537655353478610,0.43207462644832100,1.6899188557537000,0.4166666666666640,2.28431637133214,3.9742352270858400,1.3290372848348700,15.0,49.0,30.833333333333300,31.25
1.0429337353888500,0.7659290745865320,0.4848617727569540,2.2179092531406000,0.5833333333333290,1.9269547375579700,4.144863990698580,1.3130212707197800,15.0,50.0,31.333333333333300,31.916666666666700
1.3388682777160600,0.9876617528779010,0.4986568652118020,3.482562028262870,0.6666666666666710,2.066864884331030,5.549426912593900,1.4814926293168400,15.0,51.0,32.0,32.66666666666670
0.941467874249141,0.6529128436256190,0.49005977918907600,2.5050562312890700,0.5,2.719550927411690,5.224607158700760,1.305825687251240,15.0,52.0,32.75,33.25
1.0259277047974000,0.6685128070713650,0.5257573281824650,2.6131937302324200,0.5833333333333360,2.7468755005614900,5.360069230793910,1.1460219549794800,15.0,53.0,33.333333333333300,33.91666666666670
0.9929208419275650,0.6474687263633110,0.5196638802368890,2.53669007861721,0.5833333333333360,2.7854343748127200,5.322124453429930,1.1099463880513900,15.0,54.0,34.0,34.583333333333300
1.080196839102970,0.8076006841414080,0.48168861475153400,3.185335256399690,0.5833333333333290,2.5636067555079300,5.748942011907620,1.3844583156710000,15.0,55.0,34.66666666666670,35.25
0.8584188033236090,0.6224701269597710,0.4606423687719120,2.2867936559410800,0.4166666666666640,2.648206266297480,4.93499992223856,1.49392830470346,15.0,56.0,35.333333333333300,35.75
1.0344857116797800,0.800676792932476,0.4645099097910530,2.8128305379987300,0.5833333333333360,2.292356368697890,5.1051869066966200,1.3725887878842400,15.0,57.0,35.833333333333300,36.41666666666670
0.9249371999039690,0.5824086090485810,0.5166249800228720,2.084510198781210,0.4166666666666640,2.637467083685170,4.72197728246638,1.3977806617166000,15.0,58.0,36.5,36.916666666666700
0.8510366835875970,0.6307442314175270,0.45291795879804300,1.8799075741807600,0.5,2.138668312265400,4.018575886446160,1.2614884628350500,15.0,59.0,37.0,37.5
1.1308814785657400,0.7887022665313980,0.5139111602859850,2.4793420436920400,0.5833333333333290,2.0651909965008300,4.5445330401928600,1.35206102833955,15.0,60.0,37.583333333333300,38.166666666666700
1.1986698485543400,1.096924175199620,0.4002316827241310,3.6285286251663800,1.0,1.8188661058718000,5.447394731038180,1.096924175199620,15.0,61.0,38.25,39.25
0.8331753629133470,0.7256890446136330,0.4032493459675920,2.3419767194465400,0.5833333333333290,2.1966583625184500,4.538635081964990,1.2440383621948100,15.0,62.0,39.333333333333300,39.916666666666700
1.1403504270026700,0.8411082159637690,0.4917560057931600,2.943733394068250,0.6666666666666640,2.231901059659810,5.175634453728060,1.2616623239456600,15.0,63.0,40.0,40.666666666666700
0.9868896145197440,0.6321545031963040,0.5244781092712940,2.3932729183641300,0.5,2.714506972570660,5.107779890934790,1.2643090063926100,15.0,64.0,40.75,41.25
0.8419729881928430,0.544180431101164,0.4886114056557560,1.8048931855118300,0.5,2.4957195122898500,4.300612697801680,1.088360862202330,15.0,65.0,41.333333333333300,41.833333333333300
1.1330497523460000,0.7892333432958270,0.5146231209645610,2.659613423577750,0.6666666666666710,2.2131947286025200,4.872808152180280,1.1838500149437300,15.0,66.0,41.916666666666700,42.583333333333300
0.9774513901994000,0.7456063780555740,0.46374840931682000,2.5031760730439500,0.5833333333333290,2.2597570294796300,4.762933102523580,1.2781823623809900,15.0,67.0,42.66666666666670,43.25
1.1012017218055800,0.9332175328553800,0.4330875077412730,3.1821833064334000,0.6666666666666640,2.0627668269103500,5.244950133343750,1.3998262992830700,15.0,68.0,43.333333333333300,44.0
0.8989311648293770,0.6129693165998070,0.4869868625041240,2.1606273234110300,0.5,2.554221809427660,4.714849132838690,1.225938633199610,15.0,69.0,44.083333333333300,44.583333333333300
1.0855309801764300,0.740847035049679,0.5174834240821180,2.6782585272624200,0.5833333333333290,2.4398562732919700,5.118114800554390,1.2700234886566000,15.0,70.0,44.66666666666670,45.25
0.9984770170694550,0.6652397889868210,0.5133671833453750,2.4828478198777000,0.5833333333333360,2.627472179198880,5.110319999076580,1.140411066834550,15.0,71.0,45.333333333333300,45.91666666666670
1.0377759189033900,0.7977497840058690,0.46735324203877000,2.915042413508090,0.5833333333333290,2.3883246194240000,5.30336703293209,1.3675710582957900,15.0,72.0,46.00000000000000,46.583333333333300
0.9564498025031360,0.6263681557326310,0.5112507382555120,2.3610540404230600,0.4166666666666640,2.711350310826470,5.072404351249540,1.503283573758320,15.0,73.0,46.66666666666670,47.083333333333300
0.9396857855549570,0.6926668804827550,0.47006861255742200,2.382088191734210,0.5,2.384378075722100,4.766466267456300,1.3853337609655100,15.0,74.0,47.16666666666670,47.66666666666670
1.091102933948050,0.8074162083243420,0.48664169901039200,2.881144086315330,0.6666666666666710,2.319561242670660,5.200705328985990,1.2111243124865000,15.0,75.0,47.75,48.41666666666670
1.098395719417350,0.8390743915661140,0.47462810748484000,3.244031543426240,0.5833333333333290,2.4684009278829400,5.712432471309180,1.4384132426847800,15.0,76.0,48.50000000000000,49.083333333333300
1.0544236369827800,0.7536807994050930,0.49624451625082200,3.1885605340760300,0.5,2.8347632883403100,6.023323822416340,1.5073615988101900,15.0,77.0,49.16666666666670,49.66666666666670
0.9224876086939060,0.5728766005315440,0.5201916716481490,2.42315870126901,0.3333333333333290,3.1332828880608800,5.5564415893298900,1.718629801594660,15.0,78.0,49.75000000000000,50.083333333333300
1.026518236585110,0.8115649168888150,0.4559408495511680,3.1703799232465400,0.5833333333333290,2.5334086987205100,5.703788621967060,1.391254143237980,15.0,79.0,50.16666666666670,50.75
0.7981222828806450,0.5642361635897040,0.453967522352102,1.962986007298500,0.3333333333333290,2.589334788734490,4.552320796032990,1.6927084907691400,15.0,80.0,50.833333333333300,51.166666666666700
0.965003704095186,0.7410450808489440,0.4599357744264960,2.299231239640110,0.5833333333333360,2.0937751907612800,4.393006430401380,1.270362995741040,15.0,81.0,51.25,51.833333333333300
1.049472638541240,0.9004932736893000,0.42647331360094400,2.7368400405984300,0.5833333333333360,1.8735000090435300,4.6103400496419600,1.5437027548959400,15.0,82.0,51.916666666666700,52.5
1.166838854967300,0.8580704663704490,0.4947156096573110,3.098716716147990,0.5833333333333290,2.2808071883861400,5.379523904534130,1.470977942349350,15.0,83.0,52.583333333333300,53.166666666666700
0.8789778957344800,0.719774627550651,0.4279409089111950,2.4263642524449000,0.5,2.302118349215840,4.7284826016607400,1.439549255101300,15.0,84.0,53.25,53.75
1.078021058212670,0.7210655343997330,0.5241703628367710,2.618873377002650,0.5000000000000070,2.47853044097987,5.097403817982520,1.4421310687994500,15.0,85.0,53.83333333333330,54.333333333333300
1.0259553501279800,0.6714746768369770,0.5242165328282200,2.5575653629338200,0.4166666666666710,2.672143355888120,5.229708718821940,1.611539224408730,15.0,86.0,54.416666666666700,54.833333333333300
1.0653367760924000,0.9157673636932450,0.4263577941575510,3.341673952968630,0.5833333333333290,2.2297270734434400,5.571401026412070,1.5698869091884300,15.0,87.0,54.91666666666670,55.5
0.894871631969284,0.6581240943518810,0.4633840471135780,2.403990373149150,0.4166666666666710,2.581698355711560,4.985688728860710,1.5794978264445000,15.0,88.0,55.583333333333300,56.00000000000000
1.0616058794642300,0.71375395505388,0.5199767329530940,2.7003943309830100,0.5833333333333360,2.5924421367540600,5.292836467737070,1.2235782086637900,15.0,89.0,56.083333333333300,56.66666666666670
1.1279565860229000,0.7622253762999650,0.5263348291018890,3.1842855748155600,0.5833333333333360,2.785804177710640,5.970089752526200,1.3066720736570800,15.0,90.0,56.75,57.333333333333300
1.159423062871530,0.869905282365113,0.4857880989442190,4.021661195085780,0.5833333333333290,2.900198551406070,6.921859746491850,1.4912661983402100,15.0,91.0,57.41666666666670,58.0
0.9030374447653310,0.6853038052740390,0.45507407793820400,3.100739596743650,0.4166666666666710,3.1499589417523500,6.250698538496000,1.6447291326576700,15.0,92.0,58.083333333333300,58.50000000000000
0.8126029794039180,0.5687755081238680,0.46011071344695500,2.203322891648330,0.3333333333333360,2.876013364089240,5.079336255737570,1.7063265243715900,15.0,93.0,58.583333333333300,58.91666666666670
1.1845427933911700,0.8975174545838780,0.4827962375297270,3.564406723526010,0.5833333333333360,2.452284433418430,6.016691156944440,1.5386013507152100,15.0,94.0,59.0,59.583333333333300
0.7711092709668880,0.5584337261323000,0.4411550335533890,1.985232742442150,0.4166666666666640,2.6542935892222000,4.639526331664350,1.3402409427175300,15.0,95.0,59.666666666666700,60.08333333333330
1.069822303384710,0.7607232413415860,0.4999582528917590,2.6438992677309300,0.4999999999999930,2.319569479024220,4.963468746755150,1.5214464826831900,15.0,96.0,60.16666666666670,60.666666666666700
1.1388427719735100,0.7659144218434480,0.5294578146280940,3.024663190526710,0.6666666666666640,2.627947315631820,5.652610506158530,1.148871632765180,15.0,97.0,60.75000000000000,61.41666666666670
1.0632119890928100,0.8002431771877190,0.47761578231024700,3.3101472708257000,0.6666666666666640,2.6997759889940300,6.009923259819730,1.2003647657815800,15.0,98.0,61.5,62.166666666666700
0.9453780502245560,0.5752251327762570,0.5318490815849620,2.4852773672363500,0.3333333333333220,3.196372166131220,5.681649533367580,1.7256753983288300,15.0,99.0,62.25000000000000,62.58333333333330
1.0040219646508100,0.6541227164642710,0.5219889717221220,2.738742529341080,0.4999999999999930,2.9657583976080200,5.704500926949100,1.3082454329285600,15.0,100.0,62.66666666666670,63.166666666666700
1.0102603560833600,0.6716413238057470,0.5161110890210780,2.8188749520079800,0.5833333333333220,2.944156185729450,5.763031137737430,1.151385126524160,15.0,101.0,63.25000000000000,63.83333333333330
0.981023896241322,0.5074666878593880,0.5905947798059410,2.2500551550964200,0.4166666666666710,3.4036161058068200,5.653671260903240,1.217920050862520,15.0,102.0,63.91666666666670,64.33333333333330
0.8974042862010080,0.6842111983259420,0.45272970579330900,2.5140438957052100,0.5,2.55958492660081,5.073628822306020,1.3684223966518800,15.0,103.0,64.41666666666670,64.91666666666670
1.1148293692054400,0.8561090309712900,0.47359267135234200,3.253396992147790,0.5833333333333430,2.4028334274061400,5.656230419553930,1.4676154816650500,15.0,104.0,65.0,65.58333333333330
0.9482049722698820,0.67833152399563,0.48117891729124500,2.641606978894440,0.5,2.7216588292307700,5.363265808125200,1.35666304799126,15.0,105.0,65.66666666666670,66.16666666666670
1.057539671269660,0.7792473670256170,0.48514754316919300,3.0698911294812400,0.5,2.60197523017528,5.671866359656520,1.5584947340512300,15.0,106.0,66.25,66.75
0.7645386719166050,0.4556866629930380,0.48472704838744200,1.5870541345359300,0.3333333333333290,2.7493070393643300,4.3363611739002700,1.3670599889791300,15.0,107.0,66.83333333333330,67.16666666666670
1.1147165650972600,0.7623229281608880,0.5201059400612140,2.5784464279948600,0.5833333333333430,2.2553672047963500,4.833813632791210,1.3068393054186400,15.0,108.0,67.25,67.83333333333330
0.9774668549332000,0.6391223591119860,0.5158634115673860,2.231305017485040,0.5,2.4935875914926100,4.724892608977650,1.2782447182239700,15.0,109.0,67.91666666666670,68.41666666666670
1.0929717286542600,0.8906338608169140,0.4485507191140100,3.044820065046630,0.6666666666666710,2.119353977493390,5.164174042540020,1.3359507912253600,15.0,110.0,68.5,69.16666666666670
1.0104297084556100,0.8823696427320290,0.4181170137455120,3.0588058430888500,0.6666666666666710,2.159229029128920,5.218034872217770,1.3235544640980300,15.0,111.0,69.25,69.91666666666670
0.9213615965131850,0.5193212962557260,0.5481402998928560,1.9474817408192100,0.4166666666666710,2.860215199708830,4.807696940528040,1.246371111013730,15.0,112.0,70.0,70.41666666666670
0.9487145983114530,0.63193322764361,0.5043017434965290,2.136602322425040,0.5,2.4245299493112200,4.561132271736260,1.26386645528722,15.0,113.0,70.5,71.0
0.9545510500025420,0.6954091920751380,0.4761971423845600,2.181835445347520,0.5833333333333430,2.1719981538388000,4.3538335991863200,1.1921300435573600,15.0,114.0,71.08333333333330,71.66666666666670
0.9625141304342000,0.5631797262747020,0.5480513685309730,1.8045018983858300,0.5833333333333290,2.3861244623901900,4.190626360776030,0.965450959328068,15.0,115.0,71.75,72.33333333333330
1.1633609065978700,0.9042984765086210,0.4709584867916770,2.901599832704950,0.75,1.9736110495803900,4.87521088228534,1.2057313020114900,15.0,116.0,72.41666666666670,73.16666666666670
1.2543702022891100,0.8801158126228770,0.5202310720181870,3.5790830770082900,0.6666666666666570,2.5362361836060300,6.115319260614320,1.3201737189343300,15.0,117.0,73.25000000000000,73.91666666666670
0.9799897110441660,0.728955994417924,0.4727591575958600,3.10187677307449,0.5000000000000140,2.89107318207776,5.99294995515225,1.4579119888358100,15.0,118.0,74.0,74.50000000000000
0.9804482620383850,0.7485487335409090,0.46380358006994700,3.0962257236324000,0.4999999999999860,2.7795516443796400,5.875777368012040,1.4970974670818600,15.0,119.0,74.58333333333330,75.08333333333330
0.9789771794271090,0.7093700751930360,0.4816117333572320,2.922408631648600,0.4166666666666710,2.829843323029480,5.752251954678070,1.7024881804632700,15.0,120.0,75.16666666666670,75.58333333333330
1.0137700158438300,0.7185343210375820,0.49417861890027600,2.988820628702480,0.5,2.8426399265292200,5.8314605552317,1.4370686420751600,15.0,121.0,75.66666666666670,76.16666666666670
0.8780552228712290,0.7433701526922440,0.4175228758202430,2.685576216236100,0.5,2.434768181252650,5.120344397488750,1.4867403053844900,15.0,122.0,76.25,76.75
0.900930686543825,0.6497062511295920,0.4704652384010950,2.204131345710110,0.4999999999999860,2.408944047660250,4.613075393370370,1.29941250225922,15.0,123.0,76.83333333333330,77.33333333333330
1.0370939330600600,0.8039656313413870,0.4641520322772890,2.6430241843318300,0.5833333333333290,2.1411683188812100,4.784192503213040,1.3782267965852500,15.0,124.0,77.41666666666670,78.0
